#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,3.907104,4900.179167,EUR,5429.153508,USD,5429.153508,5429.153508
Trade_1418,Swap,2035-06-01,18.905502,-171671.770832,USD,-171671.770832,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,9.905502,-640393.384467,EUR,-709523.850320,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,22.905502,397731.173159,JPY,3915.409114,USD,3915.409114,3915.409114
Trade_1589,Swap,2023-06-01,6.905502,17896.908268,GBP,23299.984875,USD,23299.984875,23299.984875
Trade_7633,Swap,2024-06-03,7.912568,-5991.711525,USD,-5991.711525,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,28.905502,743351.569664,GBP,967769.408546,USD,967769.408546,967769.408546
Trade_6494,Swap,2025-06-02,8.908242,-216357.774571,GBP,-281676.186714,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,16.905502,-360341.716565,EUR,-399240.604868,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,28.905502,849715.169196,GBP,1106244.178777,USD,1106244.17878,1106244.17878
Trade_5828,Swap,2033-06-01,16.905502,35340.657699,USD,35340.657699,USD,35340.657699,35340.657699
Trade_6164,Swap,2029-06-01,12.905502,4032.502865,EUR,4467.811549,USD,4467.811549,4467.811549
Trade_5341,Swap,2019-06-03,2.910981,43336.716719,JPY,426.622269,USD,426.622269,426.622269
Trade_9730,Swap,2032-06-01,15.907104,-439382.411625,GBP,-572031.961695,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,17.905502,-17715.782983,EUR,-19628.201756,USD,0.0,0.0
Trade_9435,Swap,2039-06-01,22.905502,7667.950794,AUD,5716.457317,USD,5716.457317,5716.457317
Trade_3147,Swap,2040-06-01,23.907104,-132253.258942,USD,-132253.258942,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,22.905502,-296990.183498,AUD,-221406.181798,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,17.905502,85916.341395,EUR,95191.010449,USD,95191.010449,95191.010449
Trade_7936,Swap,2034-06-01,17.905502,-80021.269406,USD,-80021.269406,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,9.905502,-47747.071379,GBP,-62161.912229,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,26.905502,-45490.615540,GBP,-59224.232372,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,12.905502,-43641.486286,JPY,-429.622531,USD,0.0,0.0
Trade_1221,Swap,2033-06-01,16.905502,-109909.880511,GBP,-143091.673437,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,9.905502,-190261.892861,GBP,-247701.958316,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,11.907104,-33429.244213,JPY,-329.089537,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,16.905502,29652.866330,AUD,22106.211849,USD,22106.211849,22106.211849
