#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,4.087432,4552.187328,EUR,5214.302975,USD,5214.302975,5214.302975
Trade_1418,Swap,2035-06-01,19.085830,-147346.844160,USD,-147346.844160,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,10.085830,-635277.835887,EUR,-727678.997117,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,23.085830,295662.835306,JPY,2779.961782,USD,2779.961782,2779.961782
Trade_1589,Swap,2023-06-01,7.085830,-41943.154182,GBP,-61283.142576,USD,0.0,0.0
Trade_7633,Swap,2024-06-03,8.092896,-4314.713937,USD,-4314.713937,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,29.085830,903927.321752,GBP,1320728.209812,USD,1320728.20981,1320728.20981
Trade_6494,Swap,2025-06-02,9.088570,-136860.424284,GBP,-199966.765921,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,17.085830,-322556.560986,EUR,-369472.412782,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,29.085830,556866.294861,GBP,813637.343421,USD,813637.343421,813637.343421
Trade_5828,Swap,2033-06-01,17.085830,28327.114456,USD,28327.114456,USD,28327.114456,28327.114456
Trade_6164,Swap,2029-06-01,13.085830,-81452.465924,EUR,-93299.727093,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,3.091309,46738.816136,JPY,439.460450,USD,439.46045,439.46045
Trade_9730,Swap,2032-06-01,16.087432,-356590.228990,GBP,-521013.983577,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,18.085830,917.680264,EUR,1051.156858,USD,1051.156858,1051.156858
Trade_9435,Swap,2039-06-01,23.085830,-96348.081569,AUD,-73263.081225,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,24.087432,-213219.944662,USD,-213219.944662,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,23.085830,-337260.778549,AUD,-256453.096009,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,18.085830,136849.889305,EUR,156754.705705,USD,156754.705705,156754.705705
Trade_7936,Swap,2034-06-01,18.085830,-217396.174339,USD,-217396.174339,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,10.085830,-34086.249647,GBP,-49803.419360,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,27.085830,-27504.784235,GBP,-40187.240245,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,13.085830,-28663.211676,JPY,-269.505070,USD,0.0,0.0
Trade_1221,Swap,2033-06-01,17.085830,-224865.930482,GBP,-328551.611028,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,10.085830,-162254.814846,GBP,-237070.509972,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,12.087432,-29546.732184,JPY,-277.812347,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,17.085830,21117.214391,AUD,16057.529823,USD,16057.529823,16057.529823
Trade_4786,Swap,2024-06-03,8.092896,-160.835457,USD,-160.835457,USD,0.0,0.0
Trade_4970,Swap,2032-06-01,16.087432,542703.015556,JPY,5102.750370,USD,5102.75037,5102.75037
