#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,3.926230,4706.873662,EUR,5201.801427,USD,5201.801427,5201.801427
Trade_1418,Swap,2035-06-01,18.924628,-167061.365856,USD,-167061.365856,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,9.924628,-620527.155832,EUR,-685775.586268,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,22.924628,396485.386192,JPY,3860.278906,USD,3860.278906,3860.278906
Trade_1589,Swap,2023-06-01,6.924628,6725.027999,GBP,8940.252222,USD,8940.252222,8940.252222
Trade_7633,Swap,2024-06-03,7.931694,-5522.732705,USD,-5522.732705,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,28.924628,777085.562607,GBP,1033057.546930,USD,1033057.54693,1033057.54693
Trade_6494,Swap,2025-06-02,8.927367,-197996.433034,GBP,-263216.458076,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,16.924628,-348899.503524,EUR,-385586.286320,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,28.924628,781951.682838,GBP,1039526.567166,USD,1039526.56717,1039526.56717
Trade_5828,Swap,2033-06-01,16.924628,34077.378653,USD,34077.378653,USD,34077.378653,34077.378653
Trade_6164,Swap,2029-06-01,12.924628,-24254.877273,EUR,-26805.277618,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,2.930107,42845.487323,JPY,417.154167,USD,417.154167,417.154167
Trade_9730,Swap,2032-06-01,15.926230,-418504.451089,GBP,-556359.817277,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,17.924628,-12283.535716,EUR,-13575.149497,USD,0.0,0.0
Trade_9435,Swap,2039-06-01,22.924628,-20951.678723,AUD,-15401.579030,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,23.926230,-146629.672460,USD,-146629.672460,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,22.924628,-306381.945018,AUD,-225221.367783,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,17.924628,98234.543854,EUR,108563.906140,USD,108563.90614,108563.90614
Trade_7936,Swap,2034-06-01,17.924628,-102114.769721,USD,-102114.769721,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,9.924628,-43430.879275,GBP,-57737.010908,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,26.924628,-41391.726917,GBP,-55026.161764,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,12.924628,-42164.481814,JPY,-410.523730,USD,0.0,0.0
Trade_1221,Swap,2033-06-01,16.924628,-135978.100936,GBP,-180769.287384,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,9.924628,-182439.701123,GBP,-242535.338673,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,11.926230,-32836.179939,JPY,-319.701097,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,16.924628,27231.368009,AUD,20017.778624,USD,20017.778624,20017.778624
Trade_4786,Swap,2024-06-03,7.931694,-5163.873324,USD,-5163.873324,USD,0.0,0.0
Trade_4970,Swap,2032-06-01,15.926230,573736.155791,JPY,5586.035847,USD,5586.035847,5586.035847
Trade_5849,Swap,2026-06-01,9.924628,-431206.508678,GBP,-573245.932636,USD,0.0,0.0
Trade_5519,Swap,2023-06-01,6.924628,-44444.362789,GBP,-59084.335892,USD,0.0,0.0
Trade_6483,Swap,2036-06-02,19.928962,13567.710372,EUR,14994.355118,USD,14994.355118,14994.355118
Trade_6013,Swap,2030-06-03,13.930107,-74890.583706,USD,-74890.583706,USD,0.0,0.0
Trade_8937,Swap,2026-06-01,9.924628,367101.366086,JPY,3574.188884,USD,3574.188884,3574.188884
Trade_4512,Swap,2028-06-01,11.926230,213903.283177,AUD,157240.303464,USD,157240.303464,157240.303464
Trade_1553,Swap,2021-06-01,4.924628,-3561.479603,JPY,-34.675438,USD,0.0,0.0
Trade_8668,Swap,2028-06-01,11.926230,173197.268363,JPY,1686.291059,USD,1686.291059,1686.291059
Trade_1546,Swap,2040-06-01,23.926230,875383.940559,EUR,967430.561908,USD,967430.561908,967430.561908
