#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,4.837218,2939.734596,EUR,3242.380273,USD,3242.380273,3242.380273
Trade_1418,Swap,2035-06-01,19.835616,-116126.663709,USD,-116126.663709,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,10.835616,-546723.651041,EUR,-603008.850916,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,23.835616,120480.843434,JPY,972.105758,USD,972.105758,972.105758
Trade_1589,Swap,2023-06-01,7.835616,-109496.752141,GBP,-171187.222298,USD,0.0,0.0
Trade_7633,Swap,2024-06-03,8.842683,1914.169809,USD,1914.169809,USD,1914.169809,1914.169809
Trade_4320,Swap,2045-06-01,29.835616,998703.060312,GBP,1561372.364492,USD,1561372.36449,1561372.36449
Trade_6494,Swap,2025-06-02,9.838356,-63313.749572,GBP,-98984.716081,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,17.835616,-294551.372025,EUR,-324875.435775,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,29.835616,388969.658267,GBP,608115.163735,USD,608115.163735,608115.163735
Trade_5828,Swap,2033-06-01,17.835616,19398.646876,USD,19398.646876,USD,19398.646876,19398.646876
Trade_6164,Swap,2029-06-01,13.835616,-193868.131998,EUR,-213826.856188,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,3.841096,37005.287849,JPY,298.579030,USD,298.57903,298.57903
Trade_9730,Swap,2032-06-01,16.837218,-304727.130466,GBP,-476410.395770,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,18.835616,20366.618410,EUR,22463.361775,USD,22463.361775,22463.361775
Trade_9435,Swap,2039-06-01,23.835616,-176906.126034,AUD,-129654.499770,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,24.837218,-307369.655343,USD,-307369.655343,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,23.835616,-364778.466529,AUD,-267346.138118,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,18.835616,178773.054352,EUR,197177.740298,USD,197177.740298,197177.740298
Trade_7936,Swap,2034-06-01,18.835616,-383468.999720,USD,-383468.999720,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,10.835616,-13541.002293,GBP,-21170.002985,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,27.835616,-17427.308203,GBP,-27245.853645,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,13.835616,10024.350197,JPY,80.881975,USD,80.881975,80.881975
Trade_1221,Swap,2033-06-01,17.835616,-305005.907144,GBP,-476846.235229,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,10.835616,-137687.200354,GBP,-215260.169033,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,12.837218,-15622.822031,JPY,-126.053527,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,17.835616,13495.349290,AUD,9890.741495,USD,9890.741495,9890.741495
Trade_4786,Swap,2024-06-03,8.842683,18386.773440,USD,18386.773440,USD,18386.77344,18386.77344
Trade_4970,Swap,2032-06-01,16.837218,460189.525428,JPY,3713.062381,USD,3713.062381,3713.062381
Trade_5849,Swap,2026-06-01,10.835616,-262440.491040,GBP,-410299.463692,USD,0.0,0.0
Trade_5519,Swap,2023-06-01,7.835616,-90528.081408,GBP,-141531.602474,USD,0.0,0.0
Trade_6483,Swap,2036-06-02,20.839951,25782.309852,EUR,28436.598651,USD,28436.598651,28436.598651
Trade_6013,Swap,2030-06-03,14.841096,169746.411974,USD,169746.411974,USD,169746.411974,169746.411974
Trade_8937,Swap,2026-06-01,10.835616,289764.457265,JPY,2337.979129,USD,2337.979129,2337.979129
Trade_4512,Swap,2028-06-01,12.837218,31348.282543,AUD,22975.156276,USD,22975.156276,22975.156276
Trade_1553,Swap,2021-06-01,5.835616,-2057.452909,JPY,-16.600663,USD,0.0,0.0
Trade_8668,Swap,2028-06-01,12.837218,153129.381608,JPY,1235.532134,USD,1235.532134,1235.532134
Trade_1546,Swap,2040-06-01,24.837218,634818.318940,EUR,700172.864875,USD,700172.864875,700172.864875
Trade_6251,Swap,2030-06-03,14.841096,-31050.579807,AUD,-22756.969940,USD,0.0,0.0
Trade_1844,Swap,2036-06-02,20.839951,187709.435004,AUD,137572.244914,USD,137572.244914,137572.244914
Trade_3149,Swap,2037-06-01,21.835616,666015.304783,JPY,5373.778057,USD,5373.778057,5373.778057
Trade_5571,Swap,2023-06-01,7.835616,46457.750771,AUD,34048.885540,USD,34048.88554,34048.88554
Trade_9877,Swap,2027-06-01,11.835616,240406.092710,USD,240406.092710,USD,240406.09271,240406.09271
Trade_1744,Swap,2042-06-02,26.838356,-446750.258071,USD,-446750.258071,USD,0.0,0.0
Trade_4155,Swap,2030-06-03,14.841096,559470.329747,EUR,617067.800194,USD,617067.800194,617067.800194
Trade_6440,Swap,2023-06-01,7.835616,227971.848104,EUR,251441.549867,USD,251441.549867,251441.549867
Trade_8372,Swap,2045-06-01,29.835616,896155.166773,AUD,656792.121727,USD,656792.121727,656792.121727
Trade_1911,Swap,2026-06-01,10.835616,322475.459084,EUR,355674.307597,USD,355674.307597,355674.307597
Trade_9553,Swap,2039-06-01,23.835616,143395.379544,AUD,105094.473668,USD,105094.473668,105094.473668
Trade_1986,Swap,2036-06-02,20.839951,-219072.872396,AUD,-160558.508179,USD,0.0,0.0
Trade_3338,Swap,2029-06-01,13.835616,-25700.323545,USD,-25700.323545,USD,0.0,0.0
Trade_7053,Swap,2032-06-01,16.837218,191971.136200,GBP,300127.674335,USD,300127.674335,300127.674335
Trade_6632,Swap,2045-06-01,29.835616,228096.728476,AUD,167172.092300,USD,167172.0923,167172.0923
Trade_3229,Swap,2040-06-01,24.837218,-232577.004223,JPY,-1876.559281,USD,0.0,0.0
Trade_7979,Swap,2019-06-03,3.841096,157905.054711,USD,157905.054711,USD,157905.054711,157905.054711
Trade_9341,Swap,2042-06-02,26.838356,622182.077804,GBP,972719.460439,USD,972719.460439,972719.460439
Trade_3454,Swap,2037-06-01,21.835616,-48566.285072,AUD,-35594.230329,USD,0.0,0.0
Trade_8354,Swap,2030-06-03,14.841096,-62657.745456,EUR,-69108.360350,USD,0.0,0.0
Trade_2255,Swap,2034-06-01,18.835616,80736.039249,USD,80736.039249,USD,80736.039249,80736.039249
Trade_2434,Swap,2032-06-01,16.837218,-17452.559609,EUR,-19249.300621,USD,0.0,0.0
Trade_3264,Swap,2036-06-02,20.839951,-164269.471460,JPY,-1325.416510,USD,0.0,0.0
Trade_2842,Swap,2038-06-01,22.835616,-256346.865394,EUR,-282737.775186,USD,0.0,0.0
Trade_2841,Swap,2023-06-01,7.835616,16090.707809,GBP,25156.212588,USD,25156.212588,25156.212588
Trade_2859,Swap,2027-06-01,11.835616,49738.429868,AUD,36453.295250,USD,36453.29525,36453.29525
Trade_5133,Swap,2029-06-01,13.835616,538933.675928,GBP,842568.908947,USD,842568.908947,842568.908947
Trade_2457,Swap,2040-06-01,24.837218,345121.834793,GBP,539563.476516,USD,539563.476516,539563.476516
Trade_4863,Swap,2029-06-01,13.835616,-260810.923208,GBP,-407751.797343,USD,0.0,0.0
Trade_4323,Swap,2023-06-01,7.835616,11206.693272,JPY,90.421770,USD,90.42177,90.42177
Trade_1693,Swap,2019-06-03,3.841096,54407.474185,EUR,60008.723652,USD,60008.723652,60008.723652
Trade_9287,Swap,2021-06-01,5.835616,43774.639055,USD,43774.639055,USD,43774.639055,43774.639055
Trade_8700,Swap,2038-06-01,22.835616,-170905.386724,EUR,-188500.096287,USD,0.0,0.0
Trade_3121,Swap,2032-06-01,16.837218,-70703.570281,AUD,-51818.646659,USD,0.0,0.0
Trade_9886,Swap,2019-06-03,3.841096,-25976.867860,USD,-25976.867860,USD,0.0,0.0
Trade_8047,Swap,2026-06-01,10.835616,-93938.886904,USD,-93938.886904,USD,0.0,0.0
Trade_8718,Swap,2020-06-01,4.837218,-51580.044733,EUR,-56890.210339,USD,0.0,0.0
Trade_5450,Swap,2031-06-02,15.838356,17935.341764,JPY,144.712209,USD,144.712209,144.712209
Trade_7805,Swap,2021-06-01,5.835616,-16850.793565,USD,-16850.793565,USD,0.0,0.0
Trade_8268,Swap,2022-06-01,6.835616,24032.575321,EUR,26506.728951,USD,26506.728951,26506.728951
Trade_3409,Swap,2037-06-01,21.835616,464547.453917,USD,464547.453917,USD,464547.453917,464547.453917
Trade_3336,Swap,2027-06-01,11.835616,-63799.430996,GBP,-99744.030420,USD,0.0,0.0
Trade_8640,Swap,2036-06-02,20.839951,2442.803762,EUR,2694.290409,USD,2694.290409,2694.290409
Trade_9847,Swap,2027-06-01,11.835616,224987.755055,GBP,351745.856253,USD,351745.856253,351745.856253
Trade_3614,Swap,2033-06-01,17.835616,-116890.933386,EUR,-128924.854978,USD,0.0,0.0
Trade_3934,Swap,2040-06-01,24.837218,630878.668865,EUR,695827.627825,USD,695827.627825,695827.627825
Trade_8170,Swap,2044-06-01,28.837218,-218441.290705,EUR,-240929.821583,USD,0.0,0.0
