#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,3.904372,4881.243800,EUR,5406.221571,USD,5406.221571,5406.221571
Trade_1418,Swap,2035-06-01,18.902770,-170385.665211,USD,-170385.665211,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,9.902770,-638986.000490,EUR,-707708.944844,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,22.902770,398368.783745,JPY,3938.824625,USD,3938.824625,3938.824625
Trade_1589,Swap,2023-06-01,6.902770,18205.241167,GBP,23519.351063,USD,23519.351063,23519.351063
Trade_7633,Swap,2024-06-03,7.909836,-5768.746452,USD,-5768.746452,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,28.902770,738455.923369,GBP,954011.207401,USD,954011.207401,954011.207401
Trade_6494,Swap,2025-06-02,8.905509,-217951.665308,GBP,-281571.756411,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,16.902770,-359572.967146,EUR,-398245.039763,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,28.902770,860388.863710,GBP,1111536.373027,USD,1111536.37303,1111536.37303
Trade_5828,Swap,2033-06-01,16.902770,34988.012727,USD,34988.012727,USD,34988.012727,34988.012727
Trade_6164,Swap,2029-06-01,12.902770,2585.390311,EUR,2863.449039,USD,2863.449039,2863.449039
Trade_5341,Swap,2019-06-03,2.908249,43653.064555,JPY,431.614556,USD,431.614556,431.614556
Trade_9730,Swap,2032-06-01,15.904372,-442905.577082,GBP,-572189.715032,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,17.902770,-17328.209647,EUR,-19191.858595,USD,0.0,0.0
Trade_9435,Swap,2039-06-01,22.902770,12591.326841,AUD,9457.345590,USD,9457.34559,9457.34559
Trade_3147,Swap,2040-06-01,23.904372,-135529.832395,USD,-135529.832395,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,22.902770,-295061.547498,AUD,-221620.728325,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,17.902770,86795.577527,EUR,96130.441890,USD,96130.44189,96130.44189
Trade_7936,Swap,2034-06-01,17.902770,-85784.951866,USD,-85784.951866,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,9.902770,-48171.573181,GBP,-62232.855392,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,26.902770,-46170.744133,GBP,-59647.984346,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,12.902770,-43728.390398,JPY,-432.359331,USD,0.0,0.0
Trade_1221,Swap,2033-06-01,16.902770,-104864.156214,GBP,-135474.003413,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,9.902770,-191047.325766,GBP,-246814.040157,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,11.904372,-33497.756851,JPY,-331.205142,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,16.902770,29932.041678,AUD,22481.956504,USD,22481.956504,22481.956504
Trade_4786,Swap,2024-06-03,7.909836,-5903.599059,USD,-5903.599059,USD,0.0,0.0
Trade_4970,Swap,2032-06-01,15.904372,576933.908192,JPY,5704.366349,USD,5704.366349,5704.366349
Trade_5849,Swap,2026-06-01,9.902770,-460123.852084,GBP,-594434.004508,USD,0.0,0.0
Trade_5519,Swap,2023-06-01,6.902770,-40506.285421,GBP,-52330.070136,USD,0.0,0.0
Trade_6483,Swap,2036-06-02,19.907104,11975.492251,EUR,13263.456443,USD,13263.456443,13263.456443
Trade_6013,Swap,2030-06-03,13.908249,-87534.871089,USD,-87534.871089,USD,0.0,0.0
Trade_8937,Swap,2026-06-01,9.902770,372256.666505,JPY,3680.644128,USD,3680.644128,3680.644128
Trade_4512,Swap,2028-06-01,11.904372,243940.477557,AUD,183223.692693,USD,183223.692693,183223.692693
Trade_1553,Swap,2021-06-01,4.902770,-3699.372042,JPY,-36.577107,USD,0.0,0.0
Trade_8668,Swap,2028-06-01,11.904372,174413.833663,JPY,1724.496324,USD,1724.496324,1724.496324
Trade_1546,Swap,2040-06-01,23.904372,915141.096149,EUR,1013564.521041,USD,1013564.52104,1013564.52104
Trade_6251,Swap,2030-06-03,13.908249,-17726.779148,AUD,-13314.583818,USD,0.0,0.0
Trade_1844,Swap,2036-06-02,19.907104,106833.268106,AUD,80242.467674,USD,80242.467674,80242.467674
Trade_3149,Swap,2037-06-01,20.902770,273687.527377,JPY,2706.053326,USD,2706.053326,2706.053326
Trade_5571,Swap,2023-06-01,6.902770,30598.989695,AUD,22982.901160,USD,22982.90116,22982.90116
Trade_9877,Swap,2027-06-01,10.902770,108130.495716,USD,108130.495716,USD,108130.495716,108130.495716
Trade_1744,Swap,2042-06-02,25.905509,-77545.632037,USD,-77545.632037,USD,0.0,0.0
Trade_4155,Swap,2030-06-03,13.908249,682448.014690,EUR,755845.298670,USD,755845.29867,755845.29867
Trade_6440,Swap,2023-06-01,6.902770,261196.028028,EUR,289287.660842,USD,289287.660842,289287.660842
Trade_8372,Swap,2045-06-01,28.902770,720620.920033,AUD,541258.373035,USD,541258.373035,541258.373035
Trade_1911,Swap,2026-06-01,9.902770,408574.223929,EUR,452516.381712,USD,452516.381712,452516.381712
Trade_9553,Swap,2039-06-01,22.902770,-251478.348743,AUD,-188885.387740,USD,0.0,0.0
Trade_1986,Swap,2036-06-02,19.907104,-47499.563714,AUD,-35676.922305,USD,0.0,0.0
Trade_3338,Swap,2029-06-01,12.902770,-49731.101570,USD,-49731.101570,USD,0.0,0.0
Trade_7053,Swap,2032-06-01,15.904372,543868.782743,GBP,702624.080426,USD,702624.080426,702624.080426
Trade_6632,Swap,2045-06-01,28.902770,-37637.634540,AUD,-28269.627303,USD,0.0,0.0
Trade_3229,Swap,2040-06-01,23.904372,152498.317323,JPY,1507.809226,USD,1507.809226,1507.809226
Trade_7979,Swap,2019-06-03,2.908249,155927.617818,USD,155927.617818,USD,155927.617818,155927.617818
Trade_9341,Swap,2042-06-02,25.905509,235843.207349,GBP,304685.839574,USD,304685.839574,304685.839574
Trade_3454,Swap,2037-06-01,20.902770,90862.529359,AUD,68246.845801,USD,68246.845801,68246.845801
Trade_8354,Swap,2030-06-03,13.908249,-39941.842115,EUR,-44237.587234,USD,0.0,0.0
Trade_2255,Swap,2034-06-01,17.902770,5649.643293,USD,5649.643293,USD,5649.643293,5649.643293
Trade_2434,Swap,2032-06-01,15.904372,18142.067009,EUR,20093.246316,USD,20093.246316,20093.246316
Trade_3264,Swap,2036-06-02,19.907104,-336175.794384,JPY,-3323.898737,USD,0.0,0.0
Trade_2842,Swap,2038-06-01,21.902770,36402.062284,EUR,40317.104083,USD,40317.104083,40317.104083
