#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,4.585164,3688.791938,EUR,4063.757638,USD,4063.757638,4063.757638
Trade_1418,Swap,2035-06-01,19.583562,-141725.957797,USD,-141725.957797,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,10.583562,-569494.521242,EUR,-627383.639327,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,23.583562,156529.888079,JPY,1297.689377,USD,1297.689377,1297.689377
Trade_1589,Swap,2023-06-01,7.583562,-87655.026325,GBP,-135225.409112,USD,0.0,0.0
Trade_7633,Swap,2024-06-03,8.590628,-1212.410090,USD,-1212.410090,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,29.583562,992281.703586,GBP,1530792.984122,USD,1530792.98412,1530792.98412
Trade_6494,Swap,2025-06-02,9.586301,-88034.140783,GBP,-135810.268986,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,17.583562,-300959.424157,EUR,-331551.949623,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,29.583562,420585.914240,GBP,648837.889897,USD,648837.889897,648837.889897
Trade_5828,Swap,2033-06-01,17.583562,25423.818503,USD,25423.818503,USD,25423.818503,25423.818503
Trade_6164,Swap,2029-06-01,13.583562,-173403.458960,EUR,-191029.920563,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,3.589041,41166.033575,JPY,341.281305,USD,341.281305,341.281305
Trade_9730,Swap,2032-06-01,16.585164,-318394.441051,GBP,-491187.104210,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,18.583562,18481.602271,EUR,20360.257142,USD,20360.257142,20360.257142
Trade_9435,Swap,2039-06-01,23.583562,-150539.883107,AUD,-107455.368562,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,24.585164,-274500.618194,USD,-274500.618194,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,23.583562,-359156.252630,AUD,-256365.733127,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,18.583562,175232.704489,EUR,193045.108900,USD,193045.1089,193045.1089
Trade_7936,Swap,2034-06-01,18.583562,-264446.733331,USD,-264446.733331,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,10.583562,-17837.061558,GBP,-27517.234865,USD,0.0,0.0
