#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,4.002732,4753.610340,EUR,5293.382794,USD,5293.382794,5293.382794
Trade_1418,Swap,2035-06-01,19.001130,-151510.300075,USD,-151510.300075,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,10.001130,-659247.540323,EUR,-734105.098527,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,23.001130,312922.341434,JPY,2824.744233,USD,2824.744233,2824.744233
Trade_1589,Swap,2023-06-01,7.001130,-34910.144190,GBP,-50724.439508,USD,0.0,0.0
Trade_7633,Swap,2024-06-03,8.008197,-4606.826752,USD,-4606.826752,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,29.001130,880895.209090,GBP,1279940.738807,USD,1279940.73881,1279940.73881
Trade_6494,Swap,2025-06-02,9.003870,-148488.445584,GBP,-215753.711434,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,17.001130,-337165.307472,EUR,-375450.428136,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,29.001130,601649.139198,GBP,874196.199254,USD,874196.199254,874196.199254
Trade_5828,Swap,2033-06-01,17.001130,29554.479195,USD,29554.479195,USD,29554.479195,29554.479195
Trade_6164,Swap,2029-06-01,13.001130,-48548.747886,EUR,-54061.458209,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,3.006610,47260.715611,JPY,426.621613,USD,426.621613,426.621613
Trade_9730,Swap,2032-06-01,16.002732,-368901.401541,GBP,-536013.736439,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,18.001130,-5746.594982,EUR,-6399.120842,USD,0.0,0.0
Trade_9435,Swap,2039-06-01,23.001130,-53131.146330,AUD,-38477.576172,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,24.002732,-200803.442346,USD,-200803.442346,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,23.001130,-322873.217841,AUD,-233824.784360,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,18.001130,121729.545348,EUR,135551.935223,USD,135551.935223,135551.935223
Trade_7936,Swap,2034-06-01,18.001130,-196154.781243,USD,-196154.781243,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,10.001130,-36729.583333,GBP,-53368.084583,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,27.001130,-30154.988119,GBP,-43815.197737,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,13.001130,-32819.113593,JPY,-296.257536,USD,0.0,0.0
Trade_1221,Swap,2033-06-01,17.001130,-209489.213470,GBP,-304387.827172,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,10.001130,-167149.275847,GBP,-242867.897806,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,12.002732,-31096.750352,JPY,-280.709795,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,17.001130,25386.719793,AUD,18385.062474,USD,18385.062474,18385.062474
Trade_4786,Swap,2024-06-03,8.008197,-1052.713970,USD,-1052.713970,USD,0.0,0.0
Trade_4970,Swap,2032-06-01,16.002732,553356.648837,JPY,4995.140314,USD,4995.140314,4995.140314
Trade_5849,Swap,2026-06-01,10.001130,-365548.460751,GBP,-531141.913470,USD,0.0,0.0
Trade_5519,Swap,2023-06-01,7.001130,-59682.066092,GBP,-86718.042032,USD,0.0,0.0
Trade_6483,Swap,2036-06-02,20.005464,17995.783580,EUR,20039.204806,USD,20039.204806,20039.204806
Trade_6013,Swap,2030-06-03,14.006610,-18238.965124,USD,-18238.965124,USD,0.0,0.0
Trade_8937,Swap,2026-06-01,10.001130,365130.274716,JPY,3296.024289,USD,3296.024289,3296.024289
Trade_4512,Swap,2028-06-01,12.002732,197027.119522,AUD,142687.039958,USD,142687.039958,142687.039958
Trade_1553,Swap,2021-06-01,5.001130,-4140.272765,JPY,-37.374166,USD,0.0,0.0
Trade_8668,Swap,2028-06-01,12.002732,172630.699599,JPY,1558.334157,USD,1558.334157,1558.334157
Trade_1546,Swap,2040-06-01,24.002732,815438.668742,EUR,908031.729579,USD,908031.729579,908031.729579
Trade_6251,Swap,2030-06-03,14.006610,-21614.170386,AUD,-15652.982193,USD,0.0,0.0
Trade_1844,Swap,2036-06-02,20.005464,132583.094143,AUD,96016.676779,USD,96016.676779,96016.676779
Trade_3149,Swap,2037-06-01,21.001130,385777.438822,JPY,3482.405861,USD,3482.405861,3482.405861
Trade_5571,Swap,2023-06-01,7.001130,34254.643642,AUD,24807.212926,USD,24807.212926,24807.212926
Trade_9877,Swap,2027-06-01,11.001130,150244.060585,USD,150244.060585,USD,150244.060585,150244.060585
Trade_1744,Swap,2042-06-02,26.003870,-222001.762405,USD,-222001.762405,USD,0.0,0.0
Trade_4155,Swap,2030-06-03,14.006610,674013.789880,EUR,750548.055721,USD,750548.055721,750548.055721
Trade_6440,Swap,2023-06-01,7.001130,264150.310462,EUR,294144.578215,USD,294144.578215,294144.578215
Trade_8372,Swap,2045-06-01,29.001130,791917.599918,AUD,573506.725861,USD,573506.725861,573506.725861
Trade_1911,Swap,2026-06-01,10.001130,390821.453814,EUR,435199.229894,USD,435199.229894,435199.229894
Trade_9553,Swap,2039-06-01,23.001130,-152373.839164,AUD,-110349.134323,USD,0.0,0.0
Trade_1986,Swap,2036-06-02,20.005464,-87255.658162,AUD,-63190.547641,USD,0.0,0.0
Trade_3338,Swap,2029-06-01,13.001130,-45809.351862,USD,-45809.351862,USD,0.0,0.0
Trade_7053,Swap,2032-06-01,16.002732,383039.154199,GBP,556555.891051,USD,556555.891051,556555.891051
Trade_6632,Swap,2045-06-01,29.001130,35236.126290,AUD,25518.002660,USD,25518.00266,25518.00266
Trade_3229,Swap,2040-06-01,24.002732,35498.353751,JPY,320.442988,USD,320.442988,320.442988
Trade_7979,Swap,2019-06-03,3.006610,203755.812871,USD,203755.812871,USD,203755.812871,203755.812871
Trade_9341,Swap,2042-06-02,26.003870,451520.289178,GBP,656058.980176,USD,656058.980176,656058.980176
Trade_3454,Swap,2037-06-01,21.001130,58110.346884,AUD,42083.513214,USD,42083.513214,42083.513214
Trade_8354,Swap,2030-06-03,14.006610,-46734.413476,EUR,-52041.106126,USD,0.0,0.0
Trade_2255,Swap,2034-06-01,18.001130,32339.907585,USD,32339.907585,USD,32339.907585,32339.907585
Trade_2434,Swap,2032-06-01,16.002732,4444.466645,EUR,4949.135833,USD,4949.135833,4949.135833
Trade_3264,Swap,2036-06-02,20.005464,-298112.037601,JPY,-2691.051893,USD,0.0,0.0
Trade_2842,Swap,2038-06-01,22.001130,-100308.796394,EUR,-111698.860224,USD,0.0,0.0
Trade_2841,Swap,2023-06-01,7.001130,20671.828029,GBP,30036.166126,USD,30036.166126,30036.166126
Trade_2859,Swap,2027-06-01,11.001130,24451.541241,AUD,17707.806167,USD,17707.806167,17707.806167
Trade_5133,Swap,2029-06-01,13.001130,730488.903933,GBP,1061400.377414,USD,1061400.37741,1061400.37741
Trade_2457,Swap,2040-06-01,24.002732,471080.510162,GBP,684479.981265,USD,684479.981265,684479.981265
Trade_4863,Swap,2029-06-01,13.001130,-128509.277499,GBP,-186723.980206,USD,0.0,0.0
Trade_4323,Swap,2023-06-01,7.001130,17521.481689,JPY,158.166094,USD,158.166094,158.166094
Trade_1693,Swap,2019-06-03,3.006610,76918.942670,EUR,85653.088610,USD,85653.08861,85653.08861
Trade_9287,Swap,2021-06-01,5.001130,65197.511482,USD,65197.511482,USD,65197.511482,65197.511482
Trade_8700,Swap,2038-06-01,22.001130,-317521.313625,EUR,-353575.858787,USD,0.0,0.0
Trade_3121,Swap,2032-06-01,16.002732,-49673.116192,AUD,-35973.270746,USD,0.0,0.0
Trade_9886,Swap,2019-06-03,3.006610,5159.079201,USD,5159.079201,USD,5159.079201,5159.079201
