#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,4.333333,4387.634783,EUR,4749.834035,USD,4749.834035,4749.834035
Trade_1418,Swap,2035-06-01,19.331731,-141291.752350,USD,-141291.752350,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,10.331731,-622188.124717,EUR,-673549.754413,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,23.331731,196948.414970,JPY,1625.993106,USD,1625.993106,1625.993106
Trade_1589,Swap,2023-06-01,7.331731,-53377.220501,GBP,-76046.526048,USD,0.0,0.0
Trade_7633,Swap,2024-06-03,8.338798,-3265.540928,USD,-3265.540928,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,29.331731,908535.430740,GBP,1294390.428174,USD,1294390.42817,1294390.42817
Trade_6494,Swap,2025-06-02,9.334471,-123657.548451,GBP,-176174.909279,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,17.331731,-317155.440631,EUR,-343336.622256,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,29.331731,539050.231309,GBP,767984.864546,USD,767984.864546,767984.864546
Trade_5828,Swap,2033-06-01,17.331731,26708.785261,USD,26708.785261,USD,26708.785261,26708.785261
Trade_6164,Swap,2029-06-01,13.331731,-94750.640774,EUR,-102572.306170,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,3.337211,41478.990799,JPY,342.447808,USD,342.447808,342.447808
Trade_9730,Swap,2032-06-01,16.333333,-351043.683357,GBP,-500131.935679,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,18.331731,3027.311924,EUR,3277.216523,USD,3277.216523,3277.216523
Trade_9435,Swap,2039-06-01,23.331731,-127750.034507,AUD,-90498.124445,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,24.333333,-226798.274143,USD,-226798.274143,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,23.331731,-346262.063505,AUD,-245292.045788,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,18.331731,141573.641309,EUR,153260.545399,USD,153260.545399,153260.545399
Trade_7936,Swap,2034-06-01,18.331731,-246575.620569,USD,-246575.620569,USD,0.0,0.0
