#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,3.920765,4735.963664,EUR,5227.319895,USD,5227.319895,5227.319895
Trade_1418,Swap,2035-06-01,18.919163,-167719.924915,USD,-167719.924915,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,9.919163,-623713.948385,EUR,-688424.270529,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,22.919163,382744.498252,JPY,3723.775084,USD,3723.775084,3723.775084
Trade_1589,Swap,2023-06-01,6.919163,11892.822628,GBP,15748.475724,USD,15748.475724,15748.475724
Trade_7633,Swap,2024-06-03,7.926230,-5576.753221,USD,-5576.753221,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,28.919163,766568.622086,GBP,1015090.169367,USD,1015090.16937,1015090.16937
Trade_6494,Swap,2025-06-02,8.921903,-205195.790891,GBP,-271720.266298,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,16.919163,-350748.994399,EUR,-387139.202568,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,28.919163,804543.869613,GBP,1065376.992142,USD,1065376.99214,1065376.99214
Trade_5828,Swap,2033-06-01,16.919163,34255.023348,USD,34255.023348,USD,34255.023348,34255.023348
Trade_6164,Swap,2029-06-01,12.919163,-18884.294955,EUR,-20843.540557,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,2.924643,42062.325993,JPY,409.230289,USD,409.230289,409.230289
Trade_9730,Swap,2032-06-01,15.920765,-425972.949411,GBP,-564073.379610,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,17.919163,-13365.274191,EUR,-14751.921388,USD,0.0,0.0
Trade_9435,Swap,2039-06-01,22.919163,-10084.186046,AUD,-7495.575488,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,23.920765,-144455.583223,USD,-144455.583223,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,22.919163,-302737.543979,AUD,-225024.816439,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,17.919163,95768.734242,EUR,105704.740419,USD,105704.740419,105704.740419
Trade_7936,Swap,2034-06-01,17.919163,-98926.094241,USD,-98926.094241,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,9.919163,-45015.815114,GBP,-59609.942374,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,26.919163,-42756.185618,GBP,-56617.740995,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,12.919163,-40467.036662,JPY,-393.709494,USD,0.0,0.0
Trade_1221,Swap,2033-06-01,16.919163,-127103.097177,GBP,-168309.921281,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,9.919163,-185431.483682,GBP,-245548.370692,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,11.920765,-32240.669611,JPY,-313.674012,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,16.919163,28100.456931,AUD,20887.069637,USD,20887.069637,20887.069637
Trade_4786,Swap,2024-06-03,7.926230,-5325.511400,USD,-5325.511400,USD,0.0,0.0
Trade_4970,Swap,2032-06-01,15.920765,568979.419721,JPY,5535.680843,USD,5535.680843,5535.680843
Trade_5849,Swap,2026-06-01,9.919163,-441028.463027,GBP,-584009.890741,USD,0.0,0.0
Trade_5519,Swap,2023-06-01,6.919163,-42705.136331,GBP,-56550.141530,USD,0.0,0.0
Trade_6483,Swap,2036-06-02,19.923497,13304.499585,EUR,14684.841417,USD,14684.841417,14684.841417
Trade_6013,Swap,2030-06-03,13.924643,-77213.302860,USD,-77213.302860,USD,0.0,0.0
Trade_8937,Swap,2026-06-01,9.919163,364189.029176,JPY,3543.246314,USD,3543.246314,3543.246314
Trade_4512,Swap,2028-06-01,11.920765,223186.936843,AUD,165894.850156,USD,165894.850156,165894.850156
Trade_1553,Swap,2021-06-01,4.919163,-3501.773220,JPY,-34.069244,USD,0.0,0.0
Trade_8668,Swap,2028-06-01,11.920765,172180.930498,JPY,1675.172503,USD,1675.172503,1675.172503
Trade_1546,Swap,2040-06-01,23.920765,883650.215620,EUR,975328.925491,USD,975328.925491,975328.925491
Trade_6251,Swap,2030-06-03,13.924643,-18911.646413,AUD,-14057.026779,USD,0.0,0.0
Trade_1844,Swap,2036-06-02,19.923497,115438.142558,AUD,85805.171364,USD,85805.171364,85805.171364
Trade_3149,Swap,2037-06-01,20.919163,291457.516428,JPY,2835.631192,USD,2835.631192,2835.631192
Trade_5571,Swap,2023-06-01,6.919163,31300.437234,AUD,23265.614996,USD,23265.614996,23265.614996
Trade_9877,Swap,2027-06-01,10.919163,112227.026394,USD,112227.026394,USD,112227.026394,112227.026394
Trade_1744,Swap,2042-06-02,25.921903,-97588.642036,USD,-97588.642036,USD,0.0,0.0
Trade_4155,Swap,2030-06-03,13.924643,664470.040014,EUR,733408.806665,USD,733408.806665,733408.806665
Trade_6440,Swap,2023-06-01,6.919163,255363.762933,EUR,281857.753337,USD,281857.753337,281857.753337
Trade_8372,Swap,2045-06-01,28.919163,744894.086753,AUD,553679.774682,USD,553679.774682,553679.774682
Trade_1911,Swap,2026-06-01,9.919163,395540.552357,EUR,436577.884664,USD,436577.884664,436577.884664
Trade_9553,Swap,2039-06-01,22.919163,-203726.394951,AUD,-151429.829367,USD,0.0,0.0
Trade_1986,Swap,2036-06-02,19.923497,-66302.968352,AUD,-49282.996376,USD,0.0,0.0
Trade_3338,Swap,2029-06-01,12.919163,-48755.608381,USD,-48755.608381,USD,0.0,0.0
Trade_7053,Swap,2032-06-01,15.920765,502924.640323,GBP,665972.808716,USD,665972.808716,665972.808716
Trade_6632,Swap,2045-06-01,28.919163,-703.880655,AUD,-523.194491,USD,0.0,0.0
Trade_3229,Swap,2040-06-01,23.920765,130872.743700,JPY,1273.279340,USD,1273.27934,1273.27934
Trade_7979,Swap,2019-06-03,2.924643,156437.669789,USD,156437.669789,USD,156437.669789,156437.669789
Trade_9341,Swap,2042-06-02,25.921903,280341.052712,GBP,371227.622002,USD,371227.622002,371227.622002
Trade_3454,Swap,2037-06-01,20.919163,74739.918111,AUD,55554.181132,USD,55554.181132,55554.181132
Trade_8354,Swap,2030-06-03,13.924643,-42105.109441,EUR,-46473.514545,USD,0.0,0.0
Trade_2255,Swap,2034-06-01,17.919163,8985.207282,USD,8985.207282,USD,8985.207282,8985.207282
Trade_2434,Swap,2032-06-01,15.920765,14257.153060,EUR,15736.332690,USD,15736.33269,15736.33269
Trade_3264,Swap,2036-06-02,19.923497,-327435.588446,JPY,-3185.666917,USD,0.0,0.0
Trade_2842,Swap,2038-06-01,21.919163,7036.761550,EUR,7766.825561,USD,7766.825561,7766.825561
Trade_2841,Swap,2023-06-01,6.919163,22730.977410,GBP,30100.360286,USD,30100.360286,30100.360286
Trade_2859,Swap,2027-06-01,10.919163,19367.318031,AUD,14395.727492,USD,14395.727492,14395.727492
Trade_5133,Swap,2029-06-01,12.919163,798126.650308,GBP,1056879.310338,USD,1056879.31034,1056879.31034
Trade_2457,Swap,2040-06-01,23.920765,588742.145514,GBP,779612.349090,USD,779612.34909,779612.34909
Trade_4863,Swap,2029-06-01,12.919163,-31612.320046,GBP,-41861.034205,USD,0.0,0.0
Trade_4323,Swap,2023-06-01,6.919163,16229.414852,JPY,157.898261,USD,157.898261,157.898261
Trade_1693,Swap,2019-06-03,2.924643,63396.897141,EUR,69974.325220,USD,69974.32522,69974.32522
Trade_9287,Swap,2021-06-01,4.919163,57827.551822,USD,57827.551822,USD,57827.551822,57827.551822
Trade_8700,Swap,2038-06-01,21.919163,-372403.603046,EUR,-411040.476862,USD,0.0,0.0
Trade_3121,Swap,2032-06-01,15.920765,-44409.569144,AUD,-33009.632745,USD,0.0,0.0
Trade_9886,Swap,2019-06-03,2.924643,12949.125783,USD,12949.125783,USD,12949.125783,12949.125783
Trade_8047,Swap,2026-06-01,9.919163,21826.029922,USD,21826.029922,USD,21826.029922,21826.029922
Trade_8718,Swap,2020-06-01,3.920765,-74924.828463,EUR,-82698.279416,USD,0.0,0.0
Trade_5450,Swap,2031-06-02,14.921903,-8731.358071,JPY,-84.948611,USD,0.0,0.0
Trade_7805,Swap,2021-06-01,4.919163,-34932.342764,USD,-34932.342764,USD,0.0,0.0
Trade_8268,Swap,2022-06-01,5.919163,28224.823086,EUR,31153.148481,USD,31153.148481,31153.148481
Trade_3409,Swap,2037-06-01,20.919163,693918.562652,USD,693918.562652,USD,693918.562652,693918.562652
