#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,3.909836,4842.703717,EUR,5396.951158,USD,5396.951158,5396.951158
Trade_1418,Swap,2035-06-01,18.908234,-167324.398185,USD,-167324.398185,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,9.908234,-634435.707669,EUR,-707046.874412,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,22.908234,390012.617993,JPY,3804.444403,USD,3804.444403,3804.444403
Trade_1589,Swap,2023-06-01,6.908234,12832.405268,GBP,17067.099007,USD,17067.099007,17067.099007
Trade_7633,Swap,2024-06-03,7.915301,-5542.509253,USD,-5542.509253,USD,0.0,0.0
Trade_4320,Swap,2045-06-01,28.908234,760913.457828,GBP,1012014.898911,USD,1012014.89891,1012014.89891
Trade_6494,Swap,2025-06-02,8.910974,-207871.621571,GBP,-276469.256690,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,16.908234,-356548.546301,EUR,-397355.527425,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,28.908234,816249.027464,GBP,1085611.206527,USD,1085611.20653,1085611.20653
Trade_5828,Swap,2033-06-01,16.908234,34138.111623,USD,34138.111623,USD,34138.111623,34138.111623
Trade_6164,Swap,2029-06-01,12.908234,-4265.127056,EUR,-4753.270848,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,2.913714,43222.078160,JPY,421.617111,USD,421.617111,421.617111
Trade_9730,Swap,2032-06-01,15.909836,-429822.757824,GBP,-571664.267906,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,17.908234,-15940.785808,EUR,-17765.208743,USD,0.0,0.0
Trade_9435,Swap,2039-06-01,22.908234,-5849.321353,AUD,-4409.218436,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,23.909836,-145142.343037,USD,-145142.343037,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,22.908234,-301346.031897,AUD,-227154.638844,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,17.908234,89974.558476,EUR,100272.146693,USD,100272.146693,100272.146693
Trade_7936,Swap,2034-06-01,17.908234,-100813.577223,USD,-100813.577223,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,9.908234,-45747.253049,GBP,-60843.846556,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,26.908234,-43480.530548,GBP,-57829.105629,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,12.908234,-42551.230607,JPY,-415.073215,USD,0.0,0.0
Trade_1221,Swap,2033-06-01,16.908234,-121991.814940,GBP,-162249.113871,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,9.908234,-186706.728406,GBP,-248319.948780,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,11.909836,-33063.615000,JPY,-322.524655,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,16.908234,28457.333849,AUD,21451.138256,USD,21451.138256,21451.138256
Trade_4786,Swap,2024-06-03,7.915301,-5226.341988,USD,-5226.341988,USD,0.0,0.0
Trade_4970,Swap,2032-06-01,15.909836,573893.658323,JPY,5598.143280,USD,5598.14328,5598.14328
Trade_5849,Swap,2026-06-01,9.908234,-445410.269805,GBP,-592395.658840,USD,0.0,0.0
Trade_5519,Swap,2023-06-01,6.908234,-42367.370462,GBP,-56348.602714,USD,0.0,0.0
Trade_6483,Swap,2036-06-02,19.912568,12469.260601,EUR,13896.367477,USD,13896.367477,13896.367477
Trade_6013,Swap,2030-06-03,13.913714,-75263.206098,USD,-75263.206098,USD,0.0,0.0
Trade_8937,Swap,2026-06-01,9.908234,369817.214245,JPY,3607.444903,USD,3607.444903,3607.444903
Trade_4512,Swap,2028-06-01,11.909836,227861.612209,AUD,171762.083283,USD,171762.083283,171762.083283
Trade_1553,Swap,2021-06-01,4.908234,-3658.227965,JPY,-35.684807,USD,0.0,0.0
Trade_8668,Swap,2028-06-01,11.909836,173662.408452,JPY,1694.019494,USD,1694.019494,1694.019494
Trade_1546,Swap,2040-06-01,23.909836,903729.993647,EUR,1007161.891420,USD,1007161.89142,1007161.89142
Trade_6251,Swap,2030-06-03,13.913714,-18658.820077,AUD,-14065.018574,USD,0.0,0.0
Trade_1844,Swap,2036-06-02,19.912568,114000.793533,AUD,85933.798165,USD,85933.798165,85933.798165
Trade_3149,Swap,2037-06-01,20.908234,282728.143091,JPY,2757.919749,USD,2757.919749,2757.919749
Trade_5571,Swap,2023-06-01,6.908234,31154.269007,AUD,23484.087977,USD,23484.087977,23484.087977
Trade_9877,Swap,2027-06-01,10.908234,112975.884925,USD,112975.884925,USD,112975.884925,112975.884925
Trade_1744,Swap,2042-06-02,25.910974,-99112.843083,USD,-99112.843083,USD,0.0,0.0
Trade_4155,Swap,2030-06-03,13.913714,676468.851722,EUR,753890.711802,USD,753890.711802,753890.711802
Trade_6440,Swap,2023-06-01,6.908234,259466.421749,EUR,289162.353718,USD,289162.353718,289162.353718
Trade_8372,Swap,2045-06-01,28.908234,743221.440992,AUD,560240.322219,USD,560240.322219,560240.322219
Trade_1911,Swap,2026-06-01,9.908234,405051.191787,EUR,451409.300687,USD,451409.300687,451409.300687
Trade_9553,Swap,2039-06-01,22.908234,-212674.160186,AUD,-160313.781948,USD,0.0,0.0
Trade_1986,Swap,2036-06-02,19.912568,-63135.195204,AUD,-47591.310144,USD,0.0,0.0
Trade_3338,Swap,2029-06-01,12.908234,-48543.427194,USD,-48543.427194,USD,0.0,0.0
Trade_7053,Swap,2032-06-01,15.909836,512296.177368,GBP,681353.915899,USD,681353.915899,681353.915899
Trade_6632,Swap,2045-06-01,28.908234,-4598.925465,AUD,-3466.670016,USD,0.0,0.0
