#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base),x
Trade_6531,Swap,2020-06-01,4.418040,3254.802553,EUR,3534.552832,USD,3534.552832,3534.552832
Trade_1418,Swap,2035-06-01,19.416438,-119192.482977,USD,-119192.482977,USD,0.0,0.0
Trade_4055,Swap,2026-06-01,10.416438,-563165.258722,EUR,-611569.312709,USD,0.0,0.0
Trade_6405,Swap,2039-06-01,23.416438,166416.289580,JPY,1383.620087,USD,1383.620087,1383.620087
Trade_1589,Swap,2023-06-01,7.416438,-96234.708270,GBP,-141888.453873,USD,0.0,0.0
Trade_7633,Swap,2024-06-03,8.423505,37.089618,USD,37.089618,USD,37.089618,37.089618
Trade_4320,Swap,2045-06-01,29.416438,971756.474140,GBP,1432757.745473,USD,1432757.74547,1432757.74547
Trade_6494,Swap,2025-06-02,9.419178,-66093.534963,GBP,-97448.307950,USD,0.0,0.0
Trade_8826,Swap,2033-06-01,17.416438,-280458.870111,EUR,-304564.309997,USD,0.0,0.0
Trade_1681,Swap,2045-06-01,29.416438,396433.514009,GBP,584501.573056,USD,584501.573056,584501.573056
Trade_5828,Swap,2033-06-01,17.416438,20567.357749,USD,20567.357749,USD,20567.357749,20567.357749
Trade_6164,Swap,2029-06-01,13.416438,-179888.815272,EUR,-195350.258945,USD,0.0,0.0
Trade_5341,Swap,2019-06-03,3.421918,35697.696125,JPY,296.798165,USD,296.798165,296.798165
Trade_9730,Swap,2032-06-01,16.418040,-298921.297109,GBP,-440729.560458,USD,0.0,0.0
Trade_9500,Swap,2034-06-01,18.416438,20433.609033,EUR,22189.877729,USD,22189.877729,22189.877729
Trade_9435,Swap,2039-06-01,23.416438,-181781.810898,AUD,-132482.583783,USD,0.0,0.0
Trade_3147,Swap,2040-06-01,24.418040,-283823.881079,USD,-283823.881079,USD,0.0,0.0
Trade_7753,Swap,2039-06-01,23.416438,-362135.051540,AUD,-263924.025563,USD,0.0,0.0
Trade_5617,Swap,2034-06-01,18.416438,181073.692134,EUR,196636.975973,USD,196636.975973,196636.975973
Trade_7936,Swap,2034-06-01,18.416438,-347567.617100,USD,-347567.617100,USD,0.0,0.0
Trade_7577,Swap,2026-06-01,10.416438,-19309.281630,GBP,-28469.604835,USD,0.0,0.0
Trade_9119,Swap,2043-06-01,27.416438,-17914.569410,GBP,-26413.241138,USD,0.0,0.0
Trade_3312,Swap,2029-06-01,13.416438,-5502.941782,JPY,-45.752617,USD,0.0,0.0
Trade_1221,Swap,2033-06-01,17.416438,-295541.320393,GBP,-435746.122788,USD,0.0,0.0
Trade_7292,Swap,2026-06-01,10.416438,-133865.166542,GBP,-197370.801549,USD,0.0,0.0
Trade_3223,Swap,2028-06-01,12.418040,-21405.636763,JPY,-177.970973,USD,0.0,0.0
Trade_5477,Swap,2033-06-01,17.416438,13010.193826,AUD,9481.829261,USD,9481.829261,9481.829261
Trade_4786,Swap,2024-06-03,8.423505,12787.718183,USD,12787.718183,USD,12787.718183,12787.718183
Trade_4970,Swap,2032-06-01,16.418040,477924.362765,JPY,3973.563826,USD,3973.563826,3973.563826
Trade_5849,Swap,2026-06-01,10.416438,-257868.935783,GBP,-380201.958919,USD,0.0,0.0
Trade_5519,Swap,2023-06-01,7.416438,-81586.181451,GBP,-120290.665931,USD,0.0,0.0
Trade_6483,Swap,2036-06-02,20.420773,26909.225150,EUR,29222.073052,USD,29222.073052,29222.073052
Trade_6013,Swap,2030-06-03,14.421918,118769.039611,USD,118769.039611,USD,118769.039611,118769.039611
Trade_8937,Swap,2026-06-01,10.416438,306266.205218,JPY,2546.361745,USD,2546.361745,2546.361745
Trade_4512,Swap,2028-06-01,12.418040,35100.321543,AUD,25581.114340,USD,25581.11434,25581.11434
Trade_1553,Swap,2021-06-01,5.416438,-2909.124019,JPY,-24.187070,USD,0.0,0.0
Trade_8668,Swap,2028-06-01,12.418040,155771.264977,JPY,1295.115110,USD,1295.11511,1295.11511
Trade_1546,Swap,2040-06-01,24.418040,605781.463992,EUR,657848.380822,USD,657848.380822,657848.380822
Trade_6251,Swap,2030-06-03,14.421918,-29996.325402,AUD,-21861.321953,USD,0.0,0.0
Trade_1844,Swap,2036-06-02,20.420773,184228.811556,AUD,134265.957862,USD,134265.957862,134265.957862
Trade_3149,Swap,2037-06-01,21.416438,575799.443100,JPY,4787.317861,USD,4787.317861,4787.317861
Trade_5571,Swap,2023-06-01,7.416438,43208.464317,AUD,31490.328794,USD,31490.328794,31490.328794
Trade_9877,Swap,2027-06-01,11.416438,214590.600986,USD,214590.600986,USD,214590.600986,214590.600986
Trade_1744,Swap,2042-06-02,26.419178,-411413.583647,USD,-411413.583647,USD,0.0,0.0
Trade_4155,Swap,2030-06-03,14.421918,562503.314943,EUR,610850.474862,USD,610850.474862,610850.474862
Trade_6440,Swap,2023-06-01,7.416438,221675.316623,EUR,240728.310087,USD,240728.310087,240728.310087
Trade_8372,Swap,2045-06-01,29.416438,890693.425674,AUD,649137.368632,USD,649137.368632,649137.368632
Trade_1911,Swap,2026-06-01,10.416438,310246.297779,EUR,336911.967073,USD,336911.967073,336911.967073
Trade_9553,Swap,2039-06-01,23.416438,122023.035723,AUD,88930.388435,USD,88930.388435,88930.388435
Trade_1986,Swap,2036-06-02,20.420773,-205648.210157,AUD,-149876.415563,USD,0.0,0.0
Trade_3338,Swap,2029-06-01,13.416438,-30911.392749,USD,-30911.392749,USD,0.0,0.0
Trade_7053,Swap,2032-06-01,16.418040,221617.209371,GBP,326752.413497,USD,326752.413497,326752.413497
Trade_6632,Swap,2045-06-01,29.416438,209415.310514,AUD,152621.878303,USD,152621.878303,152621.878303
Trade_3229,Swap,2040-06-01,24.418040,-159784.893841,JPY,-1328.485266,USD,0.0,0.0
Trade_7979,Swap,2019-06-03,3.421918,170267.709195,USD,170267.709195,USD,170267.709195,170267.709195
Trade_9341,Swap,2042-06-02,26.419178,603607.672587,GBP,889959.152463,USD,889959.152463,889959.152463
Trade_3454,Swap,2037-06-01,21.416438,-39413.673656,AUD,-28724.685360,USD,0.0,0.0
Trade_8354,Swap,2030-06-03,14.421918,-60872.107167,EUR,-66104.064778,USD,0.0,0.0
Trade_2255,Swap,2034-06-01,18.416438,71990.149382,USD,71990.149382,USD,71990.149382,71990.149382
Trade_2434,Swap,2032-06-01,16.418040,-19977.662836,EUR,-21694.742957,USD,0.0,0.0
Trade_3264,Swap,2036-06-02,20.420773,-203039.278182,JPY,-1688.111329,USD,0.0,0.0
Trade_2842,Swap,2038-06-01,22.416438,-297269.200170,EUR,-322819.487924,USD,0.0,0.0
Trade_2841,Swap,2023-06-01,7.416438,15675.009069,GBP,23111.233371,USD,23111.233371,23111.233371
Trade_2859,Swap,2027-06-01,11.416438,47051.538270,AUD,34291.161091,USD,34291.161091,34291.161091
Trade_5133,Swap,2029-06-01,13.416438,571675.051923,GBP,842877.696557,USD,842877.696557,842877.696557
Trade_2457,Swap,2040-06-01,24.418040,346213.040334,GBP,510456.506668,USD,510456.506668,510456.506668
Trade_4863,Swap,2029-06-01,13.416438,-240705.784413,GBP,-354896.608539,USD,0.0,0.0
Trade_4323,Swap,2023-06-01,7.416438,13997.204620,JPY,116.375708,USD,116.375708,116.375708
Trade_1693,Swap,2019-06-03,3.421918,63646.161750,EUR,69116.549352,USD,69116.549352,69116.549352
Trade_9287,Swap,2021-06-01,5.416438,50014.560800,USD,50014.560800,USD,50014.5608,50014.5608
Trade_8700,Swap,2038-06-01,22.416438,-155808.533124,EUR,-169200.276546,USD,0.0,0.0
Trade_3121,Swap,2032-06-01,16.418040,-68116.117397,AUD,-49643.026359,USD,0.0,0.0
Trade_9886,Swap,2019-06-03,3.421918,-25248.860879,USD,-25248.860879,USD,0.0,0.0
Trade_8047,Swap,2026-06-01,10.416438,-55894.886645,USD,-55894.886645,USD,0.0,0.0
Trade_8718,Swap,2020-06-01,4.418040,-69241.634893,EUR,-75192.953412,USD,0.0,0.0
Trade_5450,Swap,2031-06-02,15.419178,11439.592293,JPY,95.111180,USD,95.11118,95.11118
Trade_7805,Swap,2021-06-01,5.416438,-16957.174369,USD,-16957.174369,USD,0.0,0.0
Trade_8268,Swap,2022-06-01,6.416438,23313.483601,EUR,25317.277517,USD,25317.277517,25317.277517
Trade_3409,Swap,2037-06-01,21.416438,509779.203258,USD,509779.203258,USD,509779.203258,509779.203258
Trade_3336,Swap,2027-06-01,11.416438,-62056.105427,GBP,-91495.521842,USD,0.0,0.0
